year,month,day,log_consumption,inflation,scaled_leisure_pct,log_rdi,log_nonconsumption,ffr,cci,log_consumption_1,inflation_1,scaled_leisure_pct_1,log_rdi_1,log_nonconsumption_1,ffr_1,cci_1,log_consumption_2,inflation_2,scaled_leisure_pct_2,log_rdi_2,log_nonconsumption_2,ffr_2,cci_2,log_consumption_3,inflation_3,scaled_leisure_pct_3,log_rdi_3,log_nonconsumption_3,ffr_3,cci_3
1999,4,1,10.439996,.0069250334,.6481505,10.61178,10.06344,.011601593,5.2566094,10.432961,.0043856157,.64780676,10.611992,10.060101,.011553856,5.2534246,10.42618,.004135272,.64775246,10.606842,10.059671,.011863986,5.314683,10.421264,.0046167923,.65198064,10.601742,10.034168,.013456272,5.3689156
1999,7,1,10.446452,.0067316894,.64777589,10.615507,10.077508,.012435523,5.2550964,10.439996,.0069250334,.6481505,10.61178,10.06344,.011601593,5.2566094,10.432961,.0043856157,.64780676,10.611992,10.060101,.011553856,5.2534246,10.42618,.004135272,.64775246,10.606842,10.059671,.011863986,5.314683
1999,10,1,10.458468,.0078416364,.64701408,10.627159,10.094986,.012910808,5.3239365,10.446452,.0067316894,.64777589,10.615507,10.077508,.012435523,5.2550964,10.439996,.0069250334,.6481505,10.61178,10.06344,.011601593,5.2566094,10.432961,.0043856157,.64780676,10.611992,10.060101,.011553856,5.2534246
2000,1,1,10.45374,.010089468,.64694774,10.63274,10.074826,.013811368,5.3236928,10.458468,.0078416364,.64701408,10.627159,10.094986,.012910808,5.3239365,10.446452,.0067316894,.64777589,10.615507,10.077508,.012435523,5.2550964,10.439996,.0069250334,.6481505,10.61178,10.06344,.011601593,5.2566094
2000,4,1,10.464573,.0056966101,.64829397,10.639962,10.097389,.01520321,5.3677034,10.45374,.010089468,.64694774,10.63274,10.074826,.013811368,5.3236928,10.458468,.0078416364,.64701408,10.627159,10.094986,.012910808,5.3239365,10.446452,.0067316894,.64777589,10.615507,10.077508,.012435523,5.2550964
2000,7,1,10.46998,.0080967294,.65055865,10.648396,10.084641,.015790643,5.4113336,10.464573,.0056966101,.64829397,10.639962,10.097389,.01520321,5.3677034,10.45374,.010089468,.64694774,10.63274,10.074826,.013811368,5.3236928,10.458468,.0078416364,.64701408,10.627159,10.094986,.012910808,5.3239365
2000,10,1,10.476087,.0067874589,.651227,10.648762,10.082216,.015673267,5.4230542,10.46998,.0080967294,.65055865,10.648396,10.084641,.015790643,5.4113336,10.464573,.0056966101,.64829397,10.639962,10.097389,.01520321,5.3677034,10.45374,.010089468,.64694774,10.63274,10.074826,.013811368,5.3236928
2001,1,1,10.475979,.0083019873,.65318662,10.654718,10.068974,.013622046,5.4285998,10.476087,.0067874589,.651227,10.648762,10.082216,.015673267,5.4230542,10.46998,.0080967294,.65055865,10.648396,10.084641,.015790643,5.4113336,10.464573,.0056966101,.64829397,10.639962,10.097389,.01520321,5.3677034
2001,4,1,10.476033,.0066197864,.6571365,10.650875,10.0747,.010597192,5.3483448,10.475979,.0083019873,.65318662,10.654718,10.068974,.013622046,5.4285998,10.476087,.0067874589,.651227,10.648762,10.082216,.015673267,5.4230542,10.46998,.0080967294,.65055865,10.648396,10.084641,.015790643,5.4113336
2001,7,1,10.475303,.0019044611,.65990663,10.671053,10.05988,.008600357,5.325738,10.476033,.0066197864,.6571365,10.650875,10.0747,.010597192,5.3483448,10.475979,.0083019873,.65318662,10.654718,10.068974,.013622046,5.4285998,10.476087,.0067874589,.651227,10.648762,10.082216,.015673267,5.4230542
2001,10,1,10.477229,.0015207881,.66333282,10.655411,10.055879,.0052690818,5.2495999,10.475303,.0019044611,.65990663,10.671053,10.05988,.008600357,5.325738,10.476033,.0066197864,.6571365,10.650875,10.0747,.010597192,5.3483448,10.475979,.0083019873,.65318662,10.654718,10.068974,.013622046,5.4285998
2002,1,1,10.480163,.003428892,.66430342,10.676893,10.068077,.004288015,5.2502294,10.477229,.0015207881,.66333282,10.655411,10.055879,.0052690818,5.2495999,10.475303,.0019044611,.65990663,10.671053,10.05988,.008600357,5.325738,10.476033,.0066197864,.6571365,10.650875,10.0747,.010597192,5.3483448
2002,4,1,10.482098,.0095781069,.66287041,10.679461,10.072716,.0043371595,5.3226194,10.480163,.003428892,.66430342,10.676893,10.068077,.004288015,5.2502294,10.477229,.0015207881,.66333282,10.655411,10.055879,.0052690818,5.2495999,10.475303,.0019044611,.65990663,10.671053,10.05988,.008600357,5.325738
2002,7,1,10.482617,.0065418612,.66355419,10.675125,10.076451,.0043125884,5.3437209,10.482098,.0095781069,.66287041,10.679461,10.072716,.0043371595,5.3226194,10.480163,.003428892,.66430342,10.676893,10.068077,.004288015,5.2502294,10.477229,.0015207881,.66333282,10.655411,10.055879,.0052690818,5.2495999
2002,10,1,10.487765,.0063182367,.66536659,10.676826,10.062469,.0035743264,5.4228773,10.482617,.0065418612,.66355419,10.675125,10.076451,.0043125884,5.3437209,10.482098,.0095781069,.66287041,10.679461,10.072716,.0043371595,5.3226194,10.480163,.003428892,.66430342,10.676893,10.068077,.004288015,5.2502294
2003,1,1,10.485134,.01003884,.66672111,10.672469,10.061501,.0031056299,5.457541,10.487765,.0063182367,.66536659,10.676826,10.062469,.0035743264,5.4228773,10.482617,.0065418612,.66355419,10.675125,10.076451,.0043125884,5.3437209,10.482098,.0095781069,.66287041,10.679461,10.072716,.0043371595,5.3226194
2003,4,1,10.488098,.002637957,.66779411,10.683825,10.072673,.0031056299,5.4473839,10.485134,.01003884,.66672111,10.672469,10.061501,.0031056299,5.457541,10.487765,.0063182367,.66536659,10.676826,10.062469,.0035743264,5.4228773,10.482617,.0065418612,.66355419,10.675125,10.076451,.0043125884,5.3437209
2003,7,1,10.494956,.0085698459,.66930056,10.696738,10.095573,.0025370826,5.4543805,10.488098,.002637957,.66779411,10.683825,10.072673,.0031056299,5.4473839,10.485134,.01003884,.66672111,10.672469,10.061501,.0031056299,5.457541,10.487765,.0063182367,.66536659,10.676826,10.062469,.0035743264,5.4228773
2003,10,1,10.498504,.0060393466,.66816211,10.697335,10.110634,.0024875826,5.4957738,10.494956,.0085698459,.66930056,10.696738,10.095573,.0025370826,5.4543805,10.488098,.002637957,.66779411,10.683825,10.072673,.0031056299,5.4473839,10.485134,.01003884,.66672111,10.672469,10.061501,.0031056299,5.457541
2004,1,1,10.506833,.0088563021,.66687238,10.70424,10.111637,.0024875826,5.5424004,10.498504,.0060393466,.66816211,10.697335,10.110634,.0024875826,5.4957738,10.494956,.0085698459,.66930056,10.696738,10.095573,.0025370826,5.4543805,10.488098,.002637957,.66779411,10.683825,10.072673,.0031056299,5.4473839
2004,4,1,10.51008,.0081651928,.66860229,10.711275,10.118074,.0025123339,5.6481638,10.506833,.0088563021,.66687238,10.70424,10.111637,.0024875826,5.5424004,10.498504,.0060393466,.66816211,10.697335,10.110634,.0024875826,5.4957738,10.494956,.0085698459,.66930056,10.696738,10.095573,.0025370826,5.4543805
2004,7,1,10.514979,.0077901836,.66763794,10.713354,10.125411,.0035496796,5.5832705,10.51008,.0081651928,.66860229,10.711275,10.118074,.0025123339,5.6481638,10.506833,.0088563021,.66687238,10.70424,10.111637,.0024875826,5.5424004,10.498504,.0060393466,.66816211,10.697335,10.110634,.0024875826,5.4957738
2004,10,1,10.521341,.0088207358,.66768348,10.722484,10.129171,.0048280777,5.6524191,10.514979,.0077901836,.66763794,10.713354,10.125411,.0035496796,5.5832705,10.51008,.0081651928,.66860229,10.711275,10.118074,.0025123339,5.6481638,10.506833,.0088563021,.66687238,10.70424,10.111637,.0024875826,5.5424004
2005,1,1,10.525752,.0062396955,.66849619,10.710043,10.142076,.0060999719,5.648622,10.521341,.0088207358,.66768348,10.722484,10.129171,.0048280777,5.6524191,10.514979,.0077901836,.66763794,10.713354,10.125411,.0035496796,5.5832705,10.51008,.0081651928,.66860229,10.711275,10.118074,.0025123339,5.6481638
2005,4,1,10.531182,.0077927862,.66610861,10.715104,10.139977,.0072440272,5.7480226,10.525752,.0062396955,.66849619,10.710043,10.142076,.0060999719,5.648622,10.521341,.0088207358,.66768348,10.722484,10.129171,.0048280777,5.6524191,10.514979,.0077901836,.66763794,10.713354,10.125411,.0035496796,5.5832705
2005,7,1,10.535102,.013572908,.66606361,10.716908,10.146712,.0085037202,5.7265544,10.531182,.0077927862,.66610861,10.715104,10.139977,.0072440272,5.7480226,10.525752,.0062396955,.66849619,10.710043,10.142076,.0060999719,5.648622,10.521341,.0088207358,.66768348,10.722484,10.129171,.0048280777,5.6524191
2005,10,1,10.539853,.0092739044,.66540933,10.721715,10.145353,.0097570969,5.8091331,10.535102,.013572908,.66606361,10.716908,10.146712,.0085037202,5.7265544,10.531182,.0077927862,.66610861,10.715104,10.139977,.0072440272,5.7480226,10.525752,.0062396955,.66849619,10.710043,10.142076,.0060999719,5.648622
2006,1,1,10.544362,.0058696521,.66422558,10.741809,10.162078,.010884575,5.8518863,10.539853,.0092739044,.66540933,10.721715,10.145353,.0097570969,5.8091331,10.535102,.013572908,.66606361,10.716908,10.146712,.0085037202,5.7265544,10.531182,.0077927862,.66610861,10.715104,10.139977,.0072440272,5.7480226
2006,4,1,10.547666,.0093905888,.66384053,10.740375,10.157342,.011983163,5.8913956,10.544362,.0058696521,.66422558,10.741809,10.162078,.010884575,5.8518863,10.539853,.0092739044,.66540933,10.721715,10.145353,.0097570969,5.8091331,10.535102,.013572908,.66606361,10.716908,10.146712,.0085037202,5.7265544
2006,7,1,10.54915,.0087414458,.66281158,10.74002,10.149401,.012792071,5.9548783,10.547666,.0093905888,.66384053,10.740375,10.157342,.011983163,5.8913956,10.544362,.0058696521,.66422558,10.741809,10.162078,.010884575,5.8518863,10.539853,.0092739044,.66540933,10.721715,10.145353,.0097570969,5.8091331
2006,10,1,10.555647,-.001048936,.66203302,10.749846,10.151205,.012768317,5.9137731,10.54915,.0087414458,.66281158,10.74002,10.149401,.012792071,5.9548783,10.547666,.0093905888,.66384053,10.740375,10.157342,.011983163,5.8913956,10.544362,.0058696521,.66422558,10.741809,10.162078,.010884575,5.8518863
